"KO","STN","Pvalue","27L1","27L2","27L3","27R1","27R2","27R3","Protein","Description","Protein_name","Gene_name","GO_IDs","GO_terms","KODef","27L1_log","27L2_log","27L3_log","27R1_log","27R2_log","27R3_log","mean_control","mean_treatment","mean_control_log","mean_treatment_log","log_fc","log_pval","Expression"
"K02434",-1.74985508960497,0.0057660626029654,12.558,13.42,6.9063,30.735,23.766,26.383,"Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B","Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB","","","GO:0016884;GO:0003824;GO:0016874","carbon-nitrogen ligase activity, with glutamine as amido-N-donor;catalytic activity;ligase activity","aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B ",3.76107247078864,3.8499992594661,2.98300269842856,4.98800293750806,4.63028897008598,4.7752086075178,26.9613333333333,10.9614333333333,4.79783350503728,3.53135814289443,-1.26647536214284,2.23912064672498,"Downregulated"
"K02469",-3.84515154436811,0.000228995057660626,10.764,9.8411,4.6042,46.6324,43.2103,48.3691,"DNA gyrase subunit A","DNA topoisomerase 4 subunit A;DNA gyrase subunit A","DNA topoisomerase;","","GO:0006265;GO:0003677;GO:0003918;GO:0005524;GO:0006259;GO:0003916;GO:0005694","DNA topological change;DNA binding;DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity;ATP binding;DNA metabolic process;DNA topoisomerase activity;chromosome","DNA gyrase subunit A ",3.55630678422498,3.43843924309492,2.48650844289569,5.57387133686805,5.46631061897902,5.62553643983731,46.0706,8.4031,5.55523946522813,3.16041815673853,-2.3948213084896,3.64017389082116,"Downregulated"
"K02470",-2.0761830892287,0.00343163097199341,4.4848,0,0,14.838,16.204,20.887,"DNA gyrase subunit B","DNA topoisomerase (ATP-hydrolyzing) subunit B","","","GO:0006265;GO:0003677;GO:0003918;GO:0005524;GO:0005694","DNA topological change;DNA binding;DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity;ATP binding;chromosome","DNA gyrase subunit B ",2.45543901456305,0,0,3.98531826033925,4.10467213128256,4.45200231611571,17.3096666666667,1.49493333333333,4.18066423591251,0.818479671521017,-3.36218456439149,2.46449942112751,"Downregulated"
"K02518",-1.49747274731523,0.0090164744645799,0,2.6839,0,10.598,12.963,10.993,"Translation initiation factor IF-1","MULTISPECIES: translation initiation factor IF-1","Translation initiation factor IF-1","infA","GO:0006413;GO:0003723;GO:0003743","translational initiation;RNA binding;translation initiation factor activity","translation initiation factor IF-1",0,1.88123389979456,0,3.53580413827031,3.80353703787742,3.58412068305994,11.518,0.894633333333333,3.64115395306922,0.627077966598188,-3.01407598647103,2.04496324293275,"Downregulated"
"K02519",-3.3432571405341,0.000359143327841845,1.7939,2.6839,0,26.496,25.926,29.681,"Translation initiation factor IF-2","translation initiation factor IF-2","","","GO:0006413;GO:0003743;GO:0003924;GO:0005525","translational initiation;translation initiation factor activity;GTPase activity;GTP binding","translation initiation factor IF-2",1.48228038435299,1.88123389979456,0,4.78114985171021,4.75092802065037,4.93927360092017,27.3676666666667,1.4926,4.82378382442692,1.12117142804918,-3.70261239637773,3.44473219747065,"Downregulated"
"K02520",-2.72561067355064,0.00142174629324547,8.0727,9.8411,4.6042,32.854,32.408,30.78,"Translation initiation factor IF-3","translation initiation factor IF-3","","","GO:0006413;GO:0003743","translational initiation;translation initiation factor activity","translation initiation factor IF-3",3.18153195504744,3.43843924309492,2.48650844289569,5.08125439956588,5.0621217119078,4.99004721957379,32.014,7.506,5.04447444368249,3.03549321367935,-2.00898123000314,2.84717789536005,"Downregulated"
"K02637",3.01507059466311,0.000833607907742895,27.806,19.682,23.021,0,0,0,"Cytochrome b6-f complex subunit 4","MULTISPECIES: cytochrome b6-f complex subunit IV","Cytochrome b6-f complex subunit 4","petD","GO:0009767;GO:0045156;GO:0045158;GO:0031676;GO:0009055;GO:0016491;GO:0016020;GO:0042651;GO:0016021","photosynthetic electron transport chain;electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity;electron transporter, transferring electrons within cytochrome b6/f complex of photosystem II activity;plasma membrane-derived thylakoid membrane;electron transfer activity;oxidoreductase activity;membrane;thylakoid membrane;integral component of membrane","cytochrome b6-f complex subunit 4",4.84829743671766,4.37030379942634,4.58622430692219,0,0,0,0,23.503,0,4.6016085143554,4.6016085143554,3.07903817423551,"Upregulated"
"K02641",-4.11027974281805,0.000212520593080725,43.054,48.311,47.193,102.8,110.19,101.14,"Ferredoxin--NADP reductase","FAD-binding oxidoreductase","","","GO:0016491","oxidoreductase activity","ferredoxin--NADP+ reductase ",5.46120111331044,5.62383760508621,5.59075170610033,6.69766263347052,6.79688323323955,6.67440415393769,104.71,46.186,6.72298334021592,5.55859680816566,-1.16438653205026,3.67259898077601,"Downregulated"
"K02720",-2.07865535570861,0.00334761120263591,0,0,0,16.957,14.043,15.39,"Cytochrome c-550","photosystem II cytochrome c-550","","","GO:0015979;GO:0022904;GO:0005506;GO:0009055;GO:0020037;GO:0009523;GO:0042651","photosynthesis;respiratory electron transport chain;iron ion binding;electron transfer activity;heme binding;photosystem II;thylakoid membrane","photosystem II cytochrome c550",0,0,0,4.16647444014237,3.9110204048233,4.03474394932473,15.4633333333333,0,4.03741293143013,0,-4.03741293143013,2.47526498746338,"Downregulated"
"K02838",2.37313847240701,0.00194398682042829,47.539,43.837,61.006,26.496,20.525,24.184,"Ribosome-recycling factor","ribosome recycling factor","","","GO:0006412","translation","ribosome recycling factor",5.60107248129355,5.48661784693986,5.95433591928083,4.78114985171021,4.42794133250948,4.6544355408454,23.735,50.794,4.6211755750217,5.68067541583808,1.05949984081638,2.71130668376914,"Upregulated"
"K02878",-1.98071460789685,0.00392915980230643,0,16.104,0,25.436,24.846,18.688,"50S ribosomal protein L16","MULTISPECIES: 50S ribosomal protein L16","50S ribosomal protein L16","rplP","GO:0006412;GO:0000049;GO:0003735;GO:0019843;GO:0005840;GO:1990904","translation;tRNA binding;structural constituent of ribosome;rRNA binding;ribosome;ribonucleoprotein complex","large subunit ribosomal protein L16",0,4.0962618530584,0,4.72443199575995,4.69186911714163,4.29924465779607,22.99,5.368,4.57184859023255,1.36542061768613,-3.20642797254642,2.40570030769912,"Downregulated"
"K02890",-1.8058529541078,0.00535749588138386,0,0,0,12.718,17.284,9.8937,"50S ribosomal protein L22","50S ribosomal protein L22","","","GO:0006412;GO:0003735;GO:0015934;GO:0005840","translation;structural constituent of ribosome;large ribosomal subunit;ribosome","large subunit ribosomal protein L22",0,0,0,3.77799825566867,4.19250981894195,3.44542213755914,13.2985666666667,0,3.80531007072325,0,-3.80531007072325,2.27103815415323,"Downregulated"
"K02967",-2.33030032448013,0.00191927512355848,14.351,20.577,10.359,36.034,41.05,39.575,"30S ribosomal protein S2","MULTISPECIES: 30S ribosomal protein S2","30S ribosomal protein S2","rpsB","GO:0006412;GO:0003735;GO:0015935;GO:0005840","translation;structural constituent of ribosome;small ribosomal subunit;ribosome","small subunit ribosomal protein S2",3.94026073406911,4.43142238575636,3.50576392633704,5.21077847665466,5.39403389536778,5.34251918966061,38.8863333333333,15.0956666666667,5.31577718722768,3.9591490153875,-1.35662817184018,2.71686276571322,"Downregulated"
"K02994",-2.38296411641146,0.00175947281713344,0,0,0,19.077,18.365,16.489,"30S ribosomal protein S8","MULTISPECIES: 30S ribosomal protein S8","30S ribosomal protein S8","rpsH","GO:0006412;GO:0003735;GO:0005840;GO:0019843","translation;structural constituent of ribosome;ribosome;rRNA binding","small subunit ribosomal protein S8",0,0,0,4.32747180598541,4.27537959625362,4.12837589493676,17.977,0,4.24374243239193,0,-4.24374243239193,2.75461743838272,"Downregulated"
"K03043",-4.66481437252926,4.11861614497529e-05,50.23,60.836,20.719,108.1,103.71,119.82,"DNA-directed RNA polymerase subunit beta","DNA-directed RNA polymerase subunit beta","","","GO:0006351;GO:0003677;GO:0003899;GO:0032549","DNA-templated transcription;DNA binding;DNA-directed 5'-3' RNA polymerase activity;ribonucleoside binding","DNA-directed RNA polymerase subunit beta ",5.67891698667984,5.9503750932121,4.44088577407692,6.76950729143624,6.71025541868611,6.91671548146183,110.543333333333,43.9283333333333,6.7988260638614,5.35672595132295,-1.44210011253844,4.38524868240322,"Downregulated"
"K03046",-8.43265220271451,1e-06,43.952,49.205,18.4172,163.212,144.755,184.683,"DNA-directed RNA polymerase subunit beta'","DNA-directed RNA polymerase subunit beta';DNA-directed RNA polymerase subunit gamma","DNA-directed RNA polymerase subunit beta';","rpoC2;","GO:0006351;GO:0003677;GO:0003899;GO:0008270;GO:0000428","DNA-templated transcription;DNA binding;DNA-directed 5'-3' RNA polymerase activity;zinc ion binding;DNA-directed RNA polymerase complex;transcription, DNA-templated","DNA-directed RNA polymerase subunit beta' ",5.49031340030211,5.64975914663296,4.27926327106383,7.35941574751112,7.18740156446277,7.53669792675846,164.216666666667,37.1914,7.36117174624412,5.13977860599964,-2.22139314024448,6,"Downregulated"
"K03070",-4.63639688813343,4.11861614497529e-05,12.558,10.736,0,51.931,47.532,67.057,"Protein translocase subunit SecA","preprotein translocase subunit SecA","","","GO:0006605;GO:0017038;GO:0005524;GO:0016020;GO:0006886","protein targeting;protein import;ATP binding;membrane;intracellular protein transport","preprotein translocase subunit SecA ",3.76107247078864,3.5528688710113,0,5.72604100526319,5.60086440956659,6.08867165258885,55.5066666666667,7.76466666666667,5.80519235580621,2.43798044726665,-3.36721190853956,4.38524868240322,"Downregulated"
"K03168",-2.30531419381953,0.00205436573311367,8.0727,6.2625,2.3021,21.196,25.926,26.383,"DNA topoisomerase 1","type I DNA topoisomerase","DNA topoisomerase 1","topA","GO:0006265;GO:0003677;GO:0003917;GO:0046872;GO:0003916","DNA topological change;DNA binding;DNA topoisomerase type I (single strand cut, ATP-independent) activity;metal ion binding;DNA topoisomerase activity","DNA topoisomerase I ",3.18153195504744,2.86046625851717,1.72338381114141,4.47222780298904,4.75092802065037,4.7752086075178,24.5016666666667,5.54576666666667,4.6661214770524,2.588460674902,-2.0776608021504,2.68732223759672,"Downregulated"
"K03405",-2.46400995502633,0.00166556836902801,3.5879,6.2625,0,21.196,20.525,27.482,"Magnesium-chelatase 38 kDa subunit","magnesium chelatase ATPase subunit I","","","GO:0015995;GO:0005524;GO:0016851","chlorophyll biosynthetic process;ATP binding;magnesium chelatase activity","magnesium chelatase subunit I ",2.19783394604503,2.86046625851717,0,4.47222780298904,4.42794133250948,4.8319785504885,23.0676666666667,3.28346666666667,4.57738256199568,1.6861000681874,-2.89128249380828,2.77843753548426,"Downregulated"
"K03526",-3.5087948020859,0.000334431630971993,0,1.7893,0,28.615,24.846,30.78,"4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ferredoxin)","(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase","","","GO:0016114;GO:0005506;GO:0046429;GO:0008299;GO:0044237","terpenoid biosynthetic process;iron ion binding;4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity;isoprenoid biosynthetic process;cellular metabolic process","(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase ",0,1.47990311014117,0,4.88825618102027,4.69186911714163,4.99004721957379,28.0803333333333,0.596433333333333,4.85672417257857,0.493301036713723,-4.36342313586484,3.47569265316205,"Downregulated"
"K03530",3.27043064040171,0.000522240527182971,52.921,49.205,74.818,20.137,21.605,21.986,"DNA-binding protein HU 1","MULTISPECIES: HU family DNA-binding protein","DNA binding protein HU","hup","GO:0003677;GO:0030527","DNA binding;structural constituent of chromatin","DNA-binding protein HU-beta",5.75277534737269,5.64975914663296,6.24446849510288,4.40169872268396,4.49857001254426,4.52268352648295,21.2426666666667,58.9813333333333,4.47431742057039,5.88233432970284,1.40801690913246,3.28212942885742,"Upregulated"
"K03545",-3.27429052089884,0.000490939044481054,10.764,13.42,0,39.213,41.05,39.575,"Trigger factor","trigger factor","","","GO:0006457;GO:0015031;GO:0003755","protein folding;protein transport;peptidyl-prolyl cis-trans isomerase activity","trigger factor",3.55630678422498,3.8499992594661,0,5.32959006404417,5.39403389536778,5.34251918966061,39.946,8.06133333333333,5.35538104969085,2.46876868123036,-2.88661236846049,3.308972426999,"Downregulated"
"K03609",-2.45808385017234,0.00166556836902801,25.115,21.471,19.568,47.692,49.692,51.667,"Septum site-determining protein MinD","MULTISPECIES: septum site-determining protein MinD","","","GO:0016887","ATP hydrolysis activity","septum site-determining protein MinD",4.70680679859753,4.48999242336331,4.36232961017157,5.6056128547021,5.66368617996608,5.71882737840832,49.6836666666667,22.0513333333333,5.66270880435884,4.5197096107108,-1.14299919364803,2.77843753548426,"Downregulated"
"K03687",-1.66705075835589,0.0064168039538715,0,0,0,11.658,14.043,10.993,"Protein GrpE","nucleotide exchange factor GrpE","Protein GrpE","grpE","GO:0006457;GO:0000774;GO:0042803;GO:0051087;GO:0005737","protein folding;adenyl-nucleotide exchange factor activity;protein homodimerization activity;chaperone binding;cytoplasm","molecular chaperone GrpE",0,0,0,3.66197756774053,3.9110204048233,3.58412068305994,12.2313333333333,0,3.71903955187459,0,-3.71903955187459,2.19268122906667,"Downregulated"
"K03692",-1.94696317132587,0.00407413509060956,2.6909,3.5786,0,15.897,12.963,19.787,"Glucosylglycerol-phosphate synthase","glucosylglycerol-phosphate synthase","","","GO:0005992;GO:0051473;GO:0016758;GO:0003824","trehalose biosynthetic process;glucosylglycerol biosynthetic process;hexosyltransferase activity;catalytic activity","glucosylglycerol-phosphate synthase ",1.88397265022008,2.19490653242285,0,4.07869521894999,3.80353703787742,4.37760965695934,16.2156666666667,2.08983333333333,4.08661397126225,1.35962639421431,-2.72698757704794,2.38996457471396,"Downregulated"
"K03695",-2.10058085478762,0.00306260296540362,13.455,13.42,16.115,38.153,32.4084,35.177,"Chaperone protein ClpB 1","AAA family ATPase;ATP-dependent chaperone ClpB","AAA family ATPase;","","GO:0005524;GO:0016887;GO:0005737;GO:0009408;GO:0042026","ATP binding;ATP hydrolysis activity;cytoplasm;response to heat;protein refolding","ATP-dependent Clp protease ATP-binding subunit ClpB",3.85349670370232,3.8499992594661,4.09718938723511,5.29105094951234,5.06213898545191,5.17700087143214,35.2461333333333,14.33,5.17673026879879,3.93356178346784,-1.24316848533095,2.51390930130336,"Downregulated"
"K04079",-1.85434954200176,0.00478912685337727,0,0,0,14.838,10.803,15.39,"Chaperone protein HtpG","molecular chaperone HtpG","","","GO:0006457;GO:0005524;GO:0016887;GO:0051082;GO:0140662","protein folding;ATP binding;ATP hydrolysis activity;unfolded protein binding;ATP-dependent protein folding chaperone","molecular chaperone HtpG",0,0,0,3.98531826033925,3.56108169473173,4.03474394932473,13.677,0,3.86038130146524,0,-3.86038130146524,2.31974365930483,"Downregulated"
"K04755",-2.46050690524463,0.00166556836902801,0,8.0518,0,23.316,22.686,23.085,"hypothetical protein","2Fe-2S iron-sulfur cluster-binding protein","","","GO:0140647;GO:0051537;GO:0051536","P450-containing electron transport chain;2 iron, 2 sulfur cluster binding;iron-sulfur cluster binding","ferredoxin, 2Fe-2S",0,3.17820470853368,0,4.60383401878455,4.56596267728106,4.59006301881225,23.029,2.68393333333333,4.58661990495929,1.05940156951123,-3.52721833544806,2.77843753548426,"Downregulated"
"K05380",8.35838738633855,1e-06,200.92,229.03,272.8,79.487,87.502,86.844,"Phycobilisome 32.3 kDa linker polypeptide, phycocyanin-associated, rod","phycobilisome rod-core linker polypeptide","Phycobilisome rod-core linker polypeptide","","GO:0015979;GO:0030089;GO:0031676","photosynthesis;phycobilisome;plasma membrane-derived thylakoid membrane","phycoerythrin-associated linker protein",7.65764000520782,7.84567821628702,8.09697863637054,6.33068387749255,6.46763815299236,6.45687184423018,84.611,234.25,6.41839795823837,7.86676561928846,1.44836766105009,6,"Upregulated"
"K05520",-1.51798381292697,0.00874464579901153,0,0,0,13.778,12.963,6.5958,"Putative cysteine protease YraA","DJ-1/PfpI family protein","","","","","protease I ",0,0,0,3.88537912855803,3.80353703787742,2.92520191933591,11.1122666666667,0,3.53803936192379,0,-3.53803936192379,2.05825777688286,"Downregulated"
"K05579",-2.47693053053767,0.00164909390444811,0,3.5786,0,19.077,21.605,19.787,"NAD(P)H-quinone oxidoreductase subunit H","NAD(P)H-quinone oxidoreductase subunit H","","","GO:0016651;GO:0048038;GO:0051287","oxidoreductase activity, acting on NAD(P)H;quinone binding;NAD binding","NAD(P)H-quinone oxidoreductase subunit H ",0,2.19490653242285,0,4.32747180598541,4.49857001254426,4.37760965695934,20.1563333333333,1.19286666666667,4.40121715849633,0.731635510807617,-3.66958164768872,2.78275461359594,"Downregulated"
"K06118",-2.03375538927854,0.00365403624382208,17.042,15.209,6.9063,31.795,28.087,38.475,"UDP-glucose 4-epimerase","NAD-dependent epimerase/dehydratase family protein","","","","","UDP-sulfoquinovose synthase ",4.17328736863307,4.0187231826865,2.98300269842856,5.03540396994207,4.86230260107767,5.30286736097287,32.7856666666667,13.0524333333333,5.06685797733087,3.72500441658271,-1.34185356074816,2.43722714926212,"Downregulated"
"K06207",-2.34790735427968,0.00188467874794069,0,1.7893,0,14.838,15.124,23.085,"GTP-binding protein TypA/BipA","translational GTPase TypA","","","GO:0003924;GO:0005525","GTPase activity;GTP binding","GTP-binding protein",0,1.47990311014117,0,3.98531826033925,4.01113778318899,4.59006301881225,17.6823333333333,0.596433333333333,4.1955063541135,0.493301036713723,-3.70220531739978,2.72476266661825,"Downregulated"
"K06378",1.95027442011188,0.00417133443163098,34.982,27.734,49.495,16.957,19.445,15.39,"Anti-sigma-B factor antagonist","MULTISPECIES: STAS domain-containing protein","","","GO:0006355;GO:0043856","regulation of DNA-templated transcription;anti-sigma factor antagonist activity","stage II sporulation protein AA (anti-sigma F factor antagonist)",5.16920347352485,4.84468693629507,5.65806863458683,4.16647444014237,4.35367615775164,4.03474394932473,17.264,37.4036666666667,4.18496484907291,5.22398634813558,1.03902149906267,2.37972498972994,"Upregulated"
"K07267",28.052865136322,1e-06,747.178,664.719,855.232,102.8026,119.9143,95.6391,"putative protein","iron uptake porin;MAG: porin","","","GO:0008643;GO:0015288;GO:0016020","carbohydrate transport;porin activity;membrane","porin",9.54723773417517,9.37876953395781,9.74185794422875,6.69769876988795,6.91784106561979,6.59453511379308,106.118666666667,755.709666666667,6.73669164976694,9.55595507078725,2.81926342102031,6,"Upregulated"
"K08482",-3.41608792856917,0.000359143327841845,17.939,15.209,2.3021,46.632,44.291,49.468,"Circadian clock protein kinase KaiC","circadian clock protein KaiC","","","GO:0006355;GO:0042752;GO:0000287;GO:0003677;GO:0004674;GO:0005524","regulation of DNA-templated transcription;regulation of circadian rhythm;magnesium ion binding;DNA binding;protein serine/threonine kinase activity;ATP binding","circadian clock protein KaiC",4.24328825182206,4.0187231826865,1.72338381114141,5.57385922157595,5.50115248852829,5.65729700999104,46.797,11.8167,5.57743624003176,3.32846508188332,-2.24897115814844,3.44473219747065,"Downregulated"
"K09667",-4.03341784276416,0.000212520593080725,0,0,0,27.5554,33.4885,38.4761,"Beta-barrel assembly-enhancing protease;hypothetical protein;SPBc2 prophage-derived glycosyltransferase SunS","tetratricopeptide repeat protein;glycosyltransferase",";Glycosyltransferase","","GO:0005515;GO:0015979;GO:0016740","protein binding;photosynthesis;transferase activity","protein O-GlcNAc transferase ",0,0,0,4.83569168869103,5.10804347826367,5.30290756217451,33.1733333333333,0,5.08221424304307,0,-5.08221424304307,3.67259898077601,"Downregulated"
"K09807",1.60040026223684,0.00780724876441519,17.042,17.893,14.964,4.2393,5.4013,4.3972,"hypothetical protein","SIMPL domain-containing protein","","","","","uncharacterized protein",4.17328736863307,4.23977989886237,3.99675027884918,2.38937407245187,2.67836492278422,2.43221114917122,4.67926666666667,16.633,2.4999833814691,4.13660584878154,1.63662246731244,2.10750198237585,"Upregulated"
"K10206",-2.11405627720181,0.00291433278418451,2.6909,3.5786,0,18.017,17.284,17.589,"LL-diaminopimelate aminotransferase","LL-diaminopimelate aminotransferase","","","GO:0009058;GO:0008483;GO:0030170;GO:0003824","biosynthetic process;transaminase activity;pyridoxal phosphate binding;catalytic activity","LL-diaminopimelate aminotransferase ",1.88397265022008,2.19490653242285,0,4.24921776871517,4.19250981894195,4.21637725708423,17.63,2.08983333333333,4.21936828158045,1.35962639421431,-2.85974188736614,2.53546085816554,"Downregulated"
"K10697",-2.00137954894918,0.0038171334431631,0,2.6839,0,14.838,16.204,15.39,"Alkaline phosphatase synthesis transcriptional regulatory protein PhoP","response regulator","","","GO:0000160;GO:0006355;GO:0003677","phosphorelay signal transduction system;regulation of DNA-templated transcription;DNA binding","two-component system, OmpR family, response regulator RpaA",0,1.88123389979456,0,3.98531826033925,4.10467213128256,4.03474394932473,15.4773333333333,0.894633333333333,4.04157811364885,0.627077966598188,-3.41450014705066,2.41826265728528,"Downregulated"
"K10960",-2.29926908588015,0.00205436573311367,0,0,0,19.077,12.963,19.787,"Kynurenine 3-monooxygenase","geranylgeranyl reductase","Geranylgeranyl diphosphate reductase","chlP","GO:0015937;GO:0015979;GO:0015995;GO:0016628;GO:0045550;GO:0071949","coenzyme A biosynthetic process;photosynthesis;chlorophyll biosynthetic process;oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor;geranylgeranyl reductase activity;FAD binding","geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase ",0,0,0,4.32747180598541,3.80353703787742,4.37760965695934,17.2756666666667,0,4.16953950027405,0,-4.16953950027405,2.68732223759672,"Downregulated"
"K11329",-2.43960917959261,0.00167215815485997,14.351,15.209,9.2084,31.7945,41.0498,38.4755,"Response regulator MprA;Transcriptional regulatory protein WalR","MULTISPECIES: response regulator","","","GO:0000160;GO:0006355;GO:0003677","phosphorelay signal transduction system;regulation of DNA-templated transcription;DNA binding","two-component system, OmpR family, response regulator RpaB",3.94026073406911,4.0187231826865,3.35168485993255,5.03538197411894,5.3940270335439,5.30288563438521,37.1066,12.9228,5.24409821401602,3.77022292556272,-1.4738752884533,2.77672264882603,"Downregulated"
"K11532",-3.09627963636706,0.000663920922570017,38.57,36.68,37.985,76.307,82.1,76.951,"D-fructose 1,6-bisphosphatase class 2/sedoheptulose 1,7-bisphosphatase","class II fructose-bisphosphatase","","","GO:0006071;GO:0006094;GO:0042132","glycerol metabolic process;gluconeogenesis;fructose 1,6-bisphosphate 1-phosphatase activity","fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase ",5.30633516019798,5.23572705983806,5.28484722941863,6.27252714821027,6.37677657188298,6.28449562564605,78.4526666666667,37.745,6.31126644857977,5.27563648315156,-1.03562996542821,3.17788364493415,"Downregulated"
"K12573",-2.64279958563546,0.00152224052718287,0,0,0,19.077,14.043,27.482,"Ribonuclease R","RNB domain-containing ribonuclease","","","GO:0003723;GO:0004540;GO:0003676","RNA binding;ribonuclease activity;nucleic acid binding","ribonuclease R ",0,0,0,4.32747180598541,3.9110204048233,4.8319785504885,20.2006666666667,0,4.35682358709907,0,-4.35682358709907,2.81751671985515,"Downregulated"
"K12574",-2.80400873601191,0.0011004942339374,0,0,0,22.256,16.204,26.383,"Ribonuclease J 1","RNase J family beta-CASP ribonuclease","","","GO:0006396;GO:0090501;GO:0003723;GO:0004521;GO:0004534;GO:0008270;GO:0046872","RNA processing;RNA phosphodiester bond hydrolysis;RNA binding;endoribonuclease activity;5'-3' exoribonuclease activity;zinc ion binding;metal ion binding","ribonuclease J ",0,0,0,4.53953107147415,4.10467213128256,4.7752086075178,21.6143333333333,0,4.4731372700915,0,-4.4731372700915,2.95841222859971,"Downregulated"
"K14055",-1.74808040690775,0.0057660626029654,19.733,13.42,8.0573,30.735,27.007,34.078,"hypothetical protein","universal stress protein","","","","","universal stress protein E",4.3738569798816,3.8499992594661,3.17908104396381,4.98800293750806,4.80771555074112,5.13249458861252,30.6066666666667,13.7367666666667,4.97607102562057,3.80097909443717,-1.1750919311834,2.23912064672498,"Downregulated"
"K16881",-1.66788375409025,0.00639209225700165,0,0,0,12.718,10.803,13.192,"UTP--glucose-1-phosphate uridylyltransferase","NDP-sugar synthase","","","GO:0006011;GO:0009058;GO:0003983;GO:0016779","UDP-glucose metabolic process;biosynthetic process;UTglucose-1-phosphate uridylyltransferase activity;nucleotidyltransferase activity","mannose-1-phosphate guanylyltransferase / phosphomannomutase ",0,0,0,3.77799825566867,3.56108169473173,3.82700600963898,12.2376666666667,0,3.72202865334646,0,-3.72202865334646,2.19435696548105,"Downregulated"
"K18855",-1.6696370534679,0.00635584843492587,0,0,0,10.5982,12.9632,13.1916,"scyllo-inositol 2-dehydrogenase (NAD(+));Inositol 2-dehydrogenase;putative oxidoreductase YdgJ","Gfo/Idh/MocA family oxidoreductase","Gfo/Idh/MocA family oxidoreductase;","","GO:0000166","nucleotide binding","UDP-N-acetylglucosamine 3-dehydrogenase ",0,0,0,3.5358290163976,3.80355770227201,3.82696534686072,12.251,0,3.72211735517678,0,-3.72211735517678,2.19682646776739,"Downregulated"
"K18886",-1.66788375409025,0.00639209225700165,0,0,0,12.718,10.803,13.192,"hypothetical protein","class I SAM-dependent methyltransferase","","","GO:0008168","methyltransferase activity","gibberellin A4 carboxyl methyltransferase ",0,0,0,3.77799825566867,3.56108169473173,3.82700600963898,12.2376666666667,0,3.72202865334646,0,-3.72202865334646,2.19435696548105,"Downregulated"
"K19220",12.1997142468969,1e-06,333.67,317.6,433.95,115.52,122.07,107.73,"putative protein","iron uptake porin","","","GO:0008643;GO:0015288;GO:0016020","carbohydrate transport;porin activity;membrane","peptidoglycan DL-endopeptidase CwlS ",8.38659542263057,8.31560245663795,8.76470575418888,6.86443379636562,6.94333531775511,6.76460624310965,115.106666666667,361.74,6.85745845241013,8.48896787781913,1.63150942540901,6,"Upregulated"
"K19788",-1.66966992294207,0.00635584843492587,8.9697,8.9464,5.7552,22.256,20.525,23.085,"Ribosome-binding ATPase YchF","redox-regulated ATPase YchF","","","GO:0005524;GO:0005525;GO:0016887","ATP binding;GTP binding;ATP hydrolysis activity","obg-like ATPase 1",3.31755009288585,3.31417445108964,2.75599848379771,4.53953107147415,4.42794133250948,4.59006301881225,21.9553333333333,7.89043333333333,4.51917847426529,3.12924100925773,-1.38993746500756,2.19682646776739,"Downregulated"
"K21010",1.77114256796959,0.00570181219110388,22.424,17.893,20.719,5.2991,7.5619,5.4965,"hypothetical protein","HEAT repeat domain-containing protein","","","","","polysaccharide biosynthesis protein PelE",4.54991555362196,4.23977989886237,4.44088577407692,2.65514571459822,3.09793098545931,2.69966267312664,6.11916666666667,20.3453333333333,2.81757979106139,4.41019374218708,1.59261395112569,2.24398709178112,"Upregulated"
"K22405",-1.89767584088737,0.004332784184514,0,0,0,15.8973,12.9635,13.1916,"Putative diflavin flavoprotein A 5;Diflavin flavoprotein A 1","flavin reductase",";Flavin reductase","","GO:0009055;GO:0010181;GO:0016646","electron transfer activity;FMN binding;oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor","NADH oxidase (H2O-forming) ",0,0,0,4.0787208332407,3.80358869830894,3.82696534686072,14.0174666666667,0,3.90309162613679,0,-3.90309162613679,2.3632329425855,"Downregulated"
"LKDHAOIP_00219",-1.89943447045831,0.004332784184514,0,0,0,13.778,15.124,13.192,"hypothetical protein","MULTISPECIES: hypothetical protein","","","","","hypothetical protein",0,0,0,3.88537912855803,4.01113778318899,3.82700600963898,14.0313333333333,0,3.90784097379533,0,-3.90784097379533,2.3632329425855,"Downregulated"
"LKDHAOIP_01514",-3.41713784394749,0.000359143327841845,2.6909,0,0,28.615,25.926,29.681,"hypothetical protein","IMS domain-containing protein","","","","","hypothetical protein",1.88397265022008,0,0,4.88825618102027,4.75092802065037,4.93927360092017,28.074,0.896966666666667,4.85948593419694,0.627990883406693,-4.23149505079024,3.44473219747065,"Downregulated"
